review,sentiment
manual urus offline dukcapil ,Negatif
bagus,Negatif
tolong min dokumen ygtidak buka loading mulu terima kasih,Negatif
aplikasi menbantu,Negatif
admin aplikasi buk,Negatif
dokumen buka,Negatif
bantu sayang pas aktipasi pakai hp mengaktipasi computer mudahhan,Negatif
mendouwnlod ktp digital lancar,Negatif
buka dokumen hp,Negatif
muncul dokumen menu dokumen,Negatif
tolong buka lupa pasword,Negatif
cetak kakak mandiri suruh scan tugas jugasama mandiri namanyatolong sistem penuhin kantor administrasi,Negatif
ktp digital foto tanda tangan ktp fisik pegang,Negatif
bantu,Negatif
lupa pin bikin dukcapilribetsekelas walet kode otp perifikasi wajah,Negatif
,Negatif
tolong menu data keluarga indetitas akte lahir kia bpjs vaksin berbacode berbacode nik identitas akte lahir kia bpjs vaksin dll data disdukcapil,Negatif
dokumen buka cumen muter mulu buka dokumen,Negatif
dokumenmuter loading terussedang buka kendala,Negatif
buka dokumen teler upgrade sedia,Negatif
tolong fitur akses mesti tolong lengkap data akses contoh menu dokumen dokumen akses tulis data integrasi akses tampil data dokumen kartu keluarga fasilitas cetak fasilitas cetak tolong perhati tanggap terimakasih,Negatif
fitur downloadnya mudah suwaktu butuh data,Negatif
aneh aplikasi pas buka poto forclose,Negatif
buka dokumen tampil ktp data kakak tampil tunggu buka ktpkia keluarga buka pakai akun kepala keluarga yasaat akun ektpnya,Negatif
qr mana temu qr nyagk info,Negatif
keren,Negatif
aplikasi bagus proses,Negatif
buka,Negatif
,Negatif
buka dokumen duduk,Negatif
buka,Negatif
servernya lambat,Negatif
menjaminsering eroorrr,Negatif
coba,Negatif
buka aplikasi idkd,Negatif
cepat mudah,Negatif
kalo lupa pin min,Negatif
mendownload dokumen ktp kakak akta lahir screenshoot cetak,Negatif
dokumen buka,Negatif
dokumen muter kiamat banget,Negatif
fitur dokumen muter muncul,Negatif
moga better buka menu dokumen mubeng kayak bingung nyebrang tolong bantu prok prok prok kayak manaaa trm kasih,Negatif
,Negatif
kalo download verifikasi wajah tugas dukcapil vermuk,Negatif
dokumen buka,Negatif
kalo lupa pin ganti,Negatif
by email auut xl,Negatif
salajan pas dokumen tolong min,Negatif
lupa pasword aplikasi kak,Negatif
terima kasih akses lambat,Negatif
bintang lambat lamban lot buka,Negatif
ngebug,Negatif
bahasa inggris kalo digital bahasa inggris,Negatif
buka ktp digital muter muter,Negatif
dokumen deh dbuka buka buka,Negatif
baguspin salah teruspadahal menit,Negatif
loading sinyal stabil,Negatif
dokumen kadang buka susah,Negatif
maaf instal september sulit alami buka dokumen kakak,Negatif
layan fungsi,Negatif
tingkat biar mudah captcha,Negatif
buka dokumen mutar mutar tulis salah,Negatif
maaf kalo pas masang ktp susah susuai aplikasi sih,Negatif
payah apk masakan dokumen integrasi tolong fix ulang apk,Negatif
bagus,Negatif
apk buka,Negatif
gagal ktp kartu keluarga,Negatif
aplikasi muat milik kuota ktp cetak tolong developer informasi,Negatif
ktp tidk fisik pas urus bank tolak pakai fisik ribet banget,Negatif
data duduk,Negatif
aplikasi suka error cetak dokumen tolong thaks,Negatif
buka dokumen loading kuota jaring penuh,Negatif
buka dokumen,Negatif
ih bagus serba digital,Negatif
tipe hp buka ktp kartu keluarga menu dokumen tampil putar,Negatif
dokumen buka tolong sempurna aplikasi,Negatif
erti,Negatif
buka waktu buka dokumen muter,Negatif
buka menu dokumen,Negatif
ganti henpon daptar,Negatif
kasih,Negatif
pilih foto kayak dendam pribadi culun,Negatif
buka bagus mantap kemari loading ken kakak,Negatif
data kakak buka,Negatif
kelar,Negatif
servenya jelek banget,Negatif
buka dukomen,Negatif
loding muter buka dokumen,Negatif
ktp digital jaring kencang pakai indihome,Negatif
apilikasi dokumen buka,Negatif
buka dokumen buka,Negatif
cek no ktp,Negatif
dukcapil scan qr code kalo daftar moga dukcapil mudah,Negatif
aktifasi barcode beda domisil kota min,Negatif
aplikasi tampil ktp digital kakak digital layan,Negatif
kalo lupa sandi ngatasin,Negatif
login lambat,Negatif
menu data ubah tanda tangan,Negatif
bikin mulu,Negatif
menu login akun kalo ganti hp registrasi,Negatif
menu aju akte lahir sedia aplikasiterus online aplikasi,Negatif
resolusi rendah ktp digital dimanamana,Negatif
urus dokumen asli ktp fisikskrang sulit ktp fisik blangko ktp kosong ribet,Negatif
sip,Negatif
good,Negatif
tingkat,Negatif
juknis update kakak kalo kakak muncul dokumen,Negatif
inisuruh emailtapi email lapor lapor nyagk cs,Negatif
bagus sinyal,Negatif
hp hp rusak kudu daftar anehh,Negatif
aga ribet,Negatif
moga daftar libat disdukcapil kantor disdukcapil sulit daftar aplikasi,Negatif
kode barcode mas,Negatif
aktif,Negatif
lupa pin tau ngubah pin pilih ubahlupa pin,Negatif
bagus bantu,Negatif
login aplikasi sidik jari mudah login aplikasi ribet kalo login pakai pin umum,Negatif
ganti perangkat seluler daftar ulang dindukcapil,Negatif
no hp ktp ram hp,Negatif
fitur lupa pasword loggin tolong beritahu,Negatif
bantu,Negatif
online musti dukcapil qr code kirim email wa,Negatif
menu download dokumen pwngurusan butuh fotocopyan,Negatif
pakai apk pas foto aneh,Negatif
ku kasih masah ku cek,Negatif
tulis online haris visit bohong,Negatif
app suport hp sony iphone menu ambil foto gelap,Negatif
saran fitur lupa pin layar,Negatif
diinstal hp repot,Negatif
mendownload aplikasi,Negatif
ktp digital pakai ikd posisi copy an ktp,Negatif
kartu keluarga dokumen adad klik dokumen muncul dokumen diinterigasikan solusi,Negatif
scan kode gagal mulu ktp muka sh,Negatif
open data try again doc nit available,Negatif
tolong cetak ulang akte lahir rusak,Negatif
download apk susah daftar,Negatif
kembang aplikasi mudah ikd list download jpg pdf ktp kakak,Negatif
dowload,Negatif
download ktp butuh banget daftar deh habis,Negatif
progra ikd bagus sosialisasi instansi negeri alam pribadi ikd tolak salahsatu bank bumn,Negatif
daftar,Negatif
kalo lupa pin fitur ubah pin lupa pin,Negatif
akun privyid waktu sinkron tulis salah,Negatif
jalan,Negatif
sangan kecewa coba verifikasi wajah blank hitam tolong sistem,Negatif
penasaran sih,Negatif
ambil foto,Negatif
kalo lupa pin,Negatif
kalo ktp hilang bikin sni,Negatif
mantul identitas wni,Negatif
log suka muncul terjadikesalahan data internet stabil,Negatif
test,Negatif
cerita online ujung scan barcode dukcapil lokasi barcode,Negatif
,Negatif
bug tolong,Negatif
daftar ktp digital salah input email yahoo gmail otomatis kode otp email akses daftar ulang email aktif,Negatif
kasih coba,Negatif
masukn email valid mulu deh,Negatif
ambil foto,Negatif
manfaat,Negatif
coba pakai,Negatif
pakai kode qr dukcapil kalo mudah daftarnyagak dukcapil,Negatif
daptar mandiri capil barkodnya,Negatif
pelayananya ramah,Negatif
aga lot simple,Negatif
aplikasi sih bagus cuman error kadang ngebug tingkat thx,Negatif
versi mei opsi daftar opsi,Negatif
lupa pin pas login resetnya,Negatif
butuh desain tarik,Negatif
login hilang gantu hp,Negatif
ktp digital tolong taruh fitur login menu daftar mudah akses login daftar ulang login terima kasih,Negatif
data aman,Negatif
dukcapil kode qr camat kah,Negatif
dokument integrasi surat nikah kakak kiaktpsimpajak npwpbpjs ijazah raportijazah sd ijazah kuliahnipkarpegkartu sehatkiskipbsmsurat tanahsurat utangbpkbstnkvaksin rekening bankdompet digital visa pasporsurat ceraisurat cintasurat wasiat warisanriwayat hidup dll,Negatif
hebat,Negatif
sayang tampil dokumen resolusi rendah tolong update,Negatif
ktp digital urus atm bank bank fisik ktpmohon sosialisasi,Negatif
lupa bahagia,Negatif
kualitas aplikasi,Negatif
alangkah baiknha print ktp digital login hilang ribet disdukcapil,Negatif
hp android bagus,Negatif
min lupa pin kasih fitur terimakasih,Negatif
gagal scan koneksi lancar dev,Negatif
bagus,Negatif
aplikasi,Negatif
dokumen integrasi les min,Negatif
data bpjsnpwp dll integrasi dokumen update hilang,Negatif
pilih logout kalo ganti hp,Negatif
download gambar ktp kakak scan,Negatif
maaf jamin databes apk aman serang black hati ancam fatal segi nomor telfon bocor oknum tanggung tolong prioritas,Negatif
aplikasi mudah eh tau sulit,Negatif
buka,Negatif
pas buka enggak bisa scan ketemu anehh,Negatif
ok ktp kakak resmi hp tingkat layan,Negatif
susah dowlond,Negatif
ribet,Negatif
opsi layan aju berkas buka min apk fungsi,Negatif
bantu masyarakat,Negatif
install ragu moga data dasar bocor,Negatif
aplikasi login muncul salah conexsi,Negatif
harap digitalisasi,Negatif
apk buka fungsi normal data wifi penuh normal,Negatif
min barcode pas login kartu keluarga barcode,Negatif
buka,Negatif
fiturnya muncul dokumen integrasi waktu buka,Negatif
aplikasi bagus tolong fitur dokumen,Negatif
sih apknya download kasih ktp fisik tinggal ambil eh suruh download,Negatif
tolong aplikasi buka dokumen kakak buka,Negatif
aplikasi flexibel ganti hp daftar ulang lurah repot mobile banking duit gonta ganti hp data ktp protektif,Negatif
buka kartu keluarga loding muter menit harusny hitung detik buka hadehgimana sih dokumen buku nikah kartu bpjs kis kartu vaksin covid npwp pajak tagih listrik pajak bumi bangun pekarang sawah,Negatif
pas ambil foto gelap kamera oke ijin aplikasi ambil foto bantu,Negatif
bantu lupa pin,Negatif
diinstal ios,Negatif
dokumen muncul baharu,Negatif
apload foto gagal terussuruh foto,Negatif
ktp digital terintergrasi samsat,Negatif
keren,Positif
loading,Positif
good,Positif
indonesia good,Positif
lot,Positif
hehe haha,Positif
wowmantap,Positif
layan dukcapil sibolga hebat,Positif
mudah,Positif
saran apk screenshot sih mudah ngeprint,Positif
,Positif
manfaat,Positif
ok,Positif
aplikasi bagus dukung zero emmision,Positif
bagus seksli,Positif
wow mantapdan manfaat,Positif
min hapus akun ikd instal hp bgaimana posisi hp terinstal ikd sapa menginstal mendaftakan ikd password enggak tau sipa menginstal,Positif
manfaat,Positif
good,Positif
jos,Positif
,Positif
qms rj ij,Positif
cepat,Positif
bantu proses duduk,Positif
manfaat,Positif
manfaat mudah,Positif
mudah data kakak,Positif
bagus layan,Positif
mudah akses informatif,Positif
bantu,Positif
good apk,Positif
moga acc,Positif
vaksin ikd baca,Positif
,Positif
bantu,Positif
manfaat,Positif
bergunadan manfaat,Positif
manfaat ,Positif
wowwkren,Positif
top banget,Positif
no akta lahir,Positif
bagus,Positif
bujang jambi,Positif
bantu,Positif
,Positif
bagus,Positif
top,Positif
mengatahui identitas keluarga,Positif
manfaat pribadi aplikasi inisangat bagus,Positif
bayar pajak,Positif
proses cepat bagus,Positif
mantafff,Positif
moga data milik ikd bocor flatporm,Positif
keren,Positif
makas,Positif
bagus mudah tangan zaman,Positif
pakai wifi,Positif
bantu ktp,Positif
praktis manfaat,Positif
alhamdulillah terimakasih aplikasi ikd bantu masyarakat haji ali kab simeulue aceh,Positif
aman,Positif
real ektp,Positif
,Positif
oke mantab,Positif
nice,Positif
rakyat indonesia,Positif
efisien mantap,Positif
aplikasi sulit buka kouta internet bagus koutanya registrasi camat susaj masuknyaseklinya susah coba coba tolong,Positif
cetak ulang ktp,Positif
goodjob,Positif
daftar ikd dukcapil,Positif
aplikasi mantap layan camat serang top,Positif
oke mantaaaaaaaaaaaaap tugas layan terima kasih mas yoby pradana capil demak,Positif
apknya bantu,Positif
susah unuk login,Positif
mantab,Positif
bantu banget,Positif
mudah ,Positif
puas layan aplikasi,Positif
joko firmansah,Positif
,Positif
alhamdulillah indonesia ku,Positif
terimakasih,Positif
cepat akses data duduk,Positif
moga sehat,Positif
mudah giat data nik kakak ktp,Positif
lumayan,Positif
pasang app identitas duduk digital,Positif
mantap,Positif
ikd buka,Positif
mantap dukcapil,Positif
bantu lupa bawa identitas asli,Positif
bagussssss,Positif
pokok sukses aplikasi,Positif
oke butuh lengkap dokumen,Positif
suka,Positif
indonesia maju,Positif
,Positif
amazing great application,Positif
sari sunarti,Positif
masyarakat indonesia digital,Positif
,Positif
,Positif
manfaat banget,Positif
manfaat ,Positif
indonesia indah,Positif
good ,Positif
layan dukcapil sibolga,Positif
puas,Positif
layan dukcapil,Positif
muas,Positif
moga manfaat,Positif
aman praktis,Positif
aplikasi buka,Positif
wow,Positif
ok bantu jati,Positif
,Positif
lumayan,Positif
,Positif
apk ktp digital qr,Positif
selamat pasuk era digital dukcapil indonesia maju,Positif
wow,Positif
,Positif
,Positif
wowsangat manfaat,Positif
aman bawa ringan,Positif
terima kasih keluarga bantu aplikasi,Positif
apl hilang update,Positif
alhamdulillah buka,Positif
good job,Positif
buka aplikasi permasalahanya internet mulu padal paket mah gi manah nih tolong,Positif
aplikasi buka,Positif
,Positif
eror jaring tolong,Positif
simple,Positif
eror wae,Positif
,Positif
bagus kwalitasnya,Positif
mantap,Positif
dukung,Positif
oke,Positif
susah,Positif
aplikasi stabil,Positif
bagus mudah,Positif
smart aplikasi,Positif
bagus,Positif
wartono,Positif
bantu urus hubung ktp,Positif
layan akses,Positif
manfaat,Positif
aplikadi ikd buka,Positif
koneksi internet full mala,Positif
minyakcampur cat,Positif
tri handayani,Positif
buka allah,Positif
apk buka,Positif
layan,Positif
,Positif
,Positif
trimakasih,Positif
buka,Positif
bintang,Positif
buka aduh,Positif
susah buka aplikasi ikd,Positif
muas,Positif
bantu trimakasih,Positif
zaman modern,Positif
insetitas buka,Positif
terima kasih ikd,Positif
bagus gagal,Positif
oke gas,Positif
oke,Positif
ikd,Positif
good job,Positif
merdeka,Positif
aplikasi buka alas koneksi internet,Positif
buka,Positif
terima kasih,Positif
layan dukcapil sibolga hebat,Positif
sip mantap keren praktis lengkap kkktpbbjs aflikasi identitas duduk digital,Positif
mantap,Positif
gooood,Positif
kode qr,Positif
pas login ikd salah koneksi,Positif
puas,Positif
apknya hufff,Positif
,Positif
aktif digital,Positif
login lot,Positif
update akte lahir barcode buku nikah barcode online update kkterima kasih,Positif
aplikasi,Positif
tolong sulit aplikasi susah buka,Positif
ok,Positif
aplikasi jossssss,Positif
buka idk,Positif
moga manfaat,Positif
bagus,Positif
alhamduliah bantu ktp,Positif
,Positif
moga mudah urus online,Positif
manfaat,Positif
wow keren,Positif
moga,Positif
coba,Positif
lamo,Positif
,Positif
sip mantap,Positif
antap,Positif
keducapil barkodenya,Positif
keren,Positif
aplikasi bagus efisienn,Positif
oke,Positif
meembantu,Positif
manfaat praktis efesiensi total synergic,Positif
aplikasi ikd buka solusi,Positif
keren,Positif
bantu naikin rating tlong sistem,Positif
bagus,Positif
bagus simpel,Positif
aplikasi bantu,Positif
terima kasih bantu,Positif
indentitas duduk,Positif
bagus,Positif
mantap aplikasi manfaat,Positif
lupa pin ikd tolong,Positif
mantaf,Positif
semiga manfaat,Positif
iya,Positif
bagus bantu,Positif
email valid,Positif
manfaat,Positif
baguuuu top,Positif
download file browser aju cetak ulang,Positif
klik daftar susah,Positif
mambentu,Positif
bantu,Positif
informasi identitas duduk,Positif
ok,Positif
assalamualaikum anis,Positif
muas aplikasi,Positif
pngaktifan capilkecamatan sesuwai ktpklau rantau,Positif
like you,Positif
bagus cepat,Positif
apknya sibuka,Positif
joooosht,Positif
om,Positif
alhamdulillah terimakasih bpk dirjen dukcapil aplikasi ikd bantu masyarakat mutia afrina jamil kabsimeulue aceh,Positif
alhamdulillah inovasi ikdnya bpk dirjen,Positif
terimakasih bpk dirjen dukcapil aplikasi ikd bantu masyarakat devi yulianti kab simeulue aceh,Positif
kantor dukcapil digital bawa fc ktp kantor dukcapil,Positif
terimkasih inofasi aplikasi ikg bantu masyarakat nol novita kabupaten semeulue aceh,Positif
alhamdulillah terimakasih bpk dirjen dukcapil aplikasi ikd bantu masyarakat satri mardiah kabsimeulue aceh,Positif
aplikasi susah login,Positif
ktp elektronik daftar prakerja,Positif
alhamdulillah terimakasih dirjen dukcapil inovasi ikd bantu masyarakat lasmin kabsimeulue aceh,Positif
moga betmanfaat,Positif
manfaat,Positif
terima kasih ikdtelah mudah,Positif
daftar ngelek,Positif
assalamualaikum bos,Positif
alhamdulillah terimakasih dirjendukcapil inovasi ikd bantu masyarakat suci anita putri kabsimeulue aceh,Positif
bagus bantu ok,Positif
buka,Positif
praktis,Positif
bikin ktp digital hilang ktp,Positif
alhamdulillah terimakasih bok dirjen dukcapil aplikasi ikd bantu masyarakat rabusat kabsimeulue aceh,Positif
alhamdulillah terimakasih dirjen dukcapil inovasi ikd bantu masyarakat sastra simeulue aceh,Positif
